file_name,caption_1,kor_1,caption_2,kor_2,caption_3,kor_3,caption_4,kor_4,caption_5,kor_5
Walking on Snow 001.wav,"Rhythmic, continuous stepping with crunching along the way until the stepping slows down.",스텝이 느려질 때까지 바삭바삭하면서 리듬감 있고 연속적인 스텝.,"Someone is walking through the dirt, as birds are chirping in the background.",뒤에서 새들이 지저귀고 있을 때 누군가가 흙 속을 걷고 있다.,Steady footsteps are crunching through the snow that gradually slow down.,서서히 느려지는 눈 사이로 꾸준한 발자국 소리가 아삭아삭 울리고 있다.,Steady footsteps crunching through snow then slows down,눈 속을 바삭바삭 걷는 꾸준한 발자국 소리가 느려진다.,"Steps in rhythm on a crunchy surface, then the steps slow.","바삭바삭한 표면에 리듬을 타고, 그 다음엔 스텝이 느려진다."
horns blare.wav,A vehicle passes by and two cars beep their horns.,한 대의 차량이 지나가고 두 대의 차가 경적을 울린다.,"An engine noise is getting closer then farther away, followed by two car horns honking.","엔진 소음이 점점 가까워지고 멀어지고 있고, 이어서 두 대의 자동차 경적이 경적을 울리고 있다.",Engine noise getting closer then farther away followed by two car horns honking.,엔진 소음이 점점 가까워지고 멀어지고 두 대의 자동차 경적이 경적을 울렸다.,Various vehicles speed by and honk at each other.,다양한 차량이 서로 속도를 내며 경적을 울린다.,Various vehicles speed by and then they honk at each other.,다양한 차량들이 빠르게 지나가다가 서로 경적을 울린다.
Living Minute - Traffic on the Loop.wav,A loud wind blows in the background as the mechanical hum of vehicles speeding through traffic resonate.,차량들 사이로 질주하는 차량의 기계적인 웅성거림이 울려 퍼지면서 배경에는 요란한 바람이 분다.,A noise of an airplane flying in near distance,가까운 거리에서 나는 비행기 소리,An airplane roars while flying overhead and nearby.,머리 위와 근처에서 비행하는 동안 비행기가 노를 젓는다.,Car engines and wheels on pavement passing by .,도로 위의 자동차 엔진과 바퀴가 지나간다.,Traffic is passing down a road nearby and air is moving in an enclosed space.,인근 도로를 차량들이 지나가고 밀폐된 공간에서 공기가 이동하고 있다.
Clara_Hose_cleaning_floor .wav,A machine is rumbling while another machine is whirring in the background.,다른 기계가 뒤에서 윙윙거리는 동안 기계가 우르릉거린다.,An engine is going off somewhere near while air or water is rushing over something.,공기나 물이 무언가를 덮치는 동안 엔진은 가까운 어딘가에서 꺼지고 있다.,Heavy rain and wind and some thunder in the back ground.,큰 비바람과 함께 뒷땅에 천둥소리도 조금 났다.,Heavy rain is accompanied by wind and some thunder roaring in the background.,"폭우는 바람을 동반하고, 천둥소리는 뒤에서 요란하게 울린다.",Somewhere near an engine is going off while air or water is rushing over something.,공기나 물이 무언가를 덮치는 동안 엔진 근처의 어딘가가 꺼지고 있다.
airport_road.wav,"A plane flying above, getting closer and then going away.",위를 날다가 가까워졌다가 가버리는 비행기.,"A plane is taking off on a runway, its engine roaring as it picks up speed.",비행기가 활주로를 이륙하고 있다. 엔진이 속도를 올리면서 굉음을 낸다.,A plane passes by and fades into the distance.,비행기가 지나가다가 멀어져 간다.,A plane passes by and fades off into the distance.,비행기가 지나가다가 멀어져 간다.,The engine of the plane roars as it speeds down the runway.,비행기의 엔진은 활주로를 달릴 때 윙윙 소리를 낸다.
Cityscape 03 100208.wav,A car passes by as someone is using a big hammer.,누군가가 큰 망치를 사용하고 있을 때 차가 지나간다.,An airplane that is slowing down to land on the runway.,속도를 줄여 활주로에 착륙하는 비행기.,"Cars drive by, and a thumping sound occurs three times.",자동차가 지나가면 쿵쾅거리는 소리가 세 번 일어난다.,Cars pass by and a thumping sound occurs three times.,차들이 지나가고 쿵쾅거리는 소리가 세 번 일어난다.,Someone is using a large and heavy hammer and a car passes by.,누군가가 크고 무거운 망치를 사용하고 있고 차가 지나간다.
Morning Birds 001.wav,A big flock of birds are chirping loudly.,큰 새떼가 큰 소리로 지저귀고 있다.,A bunch of birds are chirping and singing,새떼가 지저귀고 노래하고 있다.,Birds are chirping loudly in a wooded area.,숲이 우거진 곳에서 새들이 큰 소리로 지저귀고 있다.,Birds tweet and call at various frequencies and tones.,새들은 다양한 주파수와 음색을 트윗하고 부른다.,Multiple birds tweeting and chirping in all different tones and pitches,여러 새들이 서로 다른 음색과 음색으로 트윗을 하고 지저귀는 소리
Dixon_Nat.wav,Children talk and play with each other on a playground.,아이들은 놀이터에서 서로 이야기하고 논다.,Children talking to one another in a school and a door closes.,아이들이 학교에서 서로 이야기하고 문이 닫힌다.,Kids are in a playground playing and talking while a fan is running in the background.,"아이들이 운동장에서 놀고 있고, 선풍기가 뒤에서 뛰어다니고 있다.",Kids are talking and playing while adults are chatting and moving about.,어른들이 수다를 떨고 움직이는 동안 아이들은 말하고 놀고 있다.,"Kids talking and playing, adults talking and moving",아이들이 말하고 놀고 어른들이 말하고 움직인다.
rim of woods farmland people far NL 01 151003_0804 ST.wav,Birds chirping in an enclosed space while people are talking and looking on.,사람들이 이야기하고 지켜보는 동안 밀폐된 공간에서 새들이 지저귀고 있다.,Many birds are outside and chirping and singing.,많은 새들이 밖에서 지저귀고 노래하고 있다.,Multiple birds are chirping and people are talking in the background.,여러 마리의 새들이 지저귀고 사람들이 뒤에서 떠들고 있다.,People are talking in the background while multiple birds are chirping.,여러 마리의 새가 지저귀는 동안 사람들은 뒤에서 이야기를 나누고 있다.,Several birds are chirping and singing out side.,새 몇 마리가 짹짹거리며 옆구리를 향해 지저귀고 있다.
valley of the Selke.wav,A river crashes on the rocks loudly as birds sound in the background.,새소리가 배경에서 울리면서 강물이 바위에 크게 부딪친다.,A waterfall is rushing water into a river while birds are chirping.,새들이 지저귀는 동안 폭포가 강으로 물을 밀어 넣고 있다.,A waterfall outside flowing over rocks with birds singing.,새들이 지저귀는 바위 위를 흐르는 바깥의 폭포.,Birds are singing while a waterfall flows over some rocks.,몇몇 바위 위로 폭포가 흐르는 동안 새들이 지저귀고 있다.,The flowing water of a waterfall into a river as birds audibly sing.,새들이 소리내어 노래하는 것처럼 강으로 흐르는 폭포의 물.
Beach and Birds.wav,The sea gently washes up onto the shore.,바다는 해변으로 부드럽게 씻겨 올라간다.,The water is gently flowing past while birds chirp in the background,새들이 배경에서 지저귀는 동안 물은 부드럽게 흐르고 있다.,Water is gently flowing past while birds chirp in the background,새들이 배경에서 지저귀는 동안 물은 부드럽게 흐르고 있다.,Water is running as birds chirp in the background.,뒤에서 새들이 지저귀고 있을 때 물이 흐르고 있다.,Water sound and birds are chirping in the background.,물소리와 새들이 뒤에서 지저귀고 있다.
Waterfall close.wav,A loud static sound like feedback and wind towards the end.,피드백과 바람과 같은 큰 정적인 소리.,A television has been left on and the static from it is loud.,텔레비전이 켜져 있고 그 텔레비전에서 나오는 정적이 시끄럽다.,The engine is running as the rain pours down on it.,비가 억수같이 쏟아지면서 엔진이 돌아가고 있다.,Winds blow as vehicles drive by in the distance,멀리서 차량이 지나갈 때 바람이 분다.,an engine is whirring while the rain is falling down,비가 내리는 동안 엔진이 윙윙거리고 있다.
sim police siren.wav,"A constant , blaring siren is sounding nonstop, without a break.",끊임없이 울리는 사이렌이 쉴 새 없이 끊임없이 울리고 있다.,A loud emergency siren moving up and down in pitch.,시끄러운 비상 사이렌이 음조로 위아래로 움직인다.,A loud siren changing in pitch in a rhythmic repeating way.,요란한 사이렌이 리듬감 있게 반복되는 투로 변화한다.,A loud siren goes up and down in pitch.,시끄러운 사이렌 소리가 음조로 오르내린다.,A siren blaring and changing in pitch in a rhythmic repeated way.,리듬감 있게 반복되는 방식으로 시끄러운 사이렌이 울리고 음치에서 변화한다.
Bicycle_Bell.wav,A bicycle bell is rung as someone talks in the background,누군가가 뒤에서 말을 할 때 자전거 벨이 울린다.,A bell of a bike is ringing as it rides down the street.,자전거를 타고 길을 내려가자 자전거의 종이 울리고 있다.,A person is repetitively ringing the bell on a bicycle.,사람이 자전거에서 반복적으로 벨을 울리고 있다.,The bicycle bell is rung as someone talks in the background,누군가가 뒤에서 말을 할 때 자전거 벨이 울린다.,a person is ringing the bell of a bicycle repetitively,사람이 자전거의 벨을 반복해서 울리고 있다.
bicycle-pedal-streetlife-femalefootsteps-ST.wav,A bell is ringing and a person is walking.,종이 울리고 사람이 걷고 있다.,A bell is ringing loudly as a person is walking.,사람이 걷고 있을 때 종소리가 요란하게 울리고 있다.,A bell is ringing while a person wearing high heels walks across a hard floor.,하이힐을 신은 사람이 딱딱한 바닥을 걷는 동안 종이 울리고 있다.,A bicycle bell being rung while someone is walking in high heels.,누군가가 하이힐을 신고 걷는 동안 자전거 벨이 울리고 있다.,A person wearing high heels walking along a hard floor with a bell ringing.,하이힐을 신은 사람이 종을 울리며 딱딱한 바닥을 걷고 있다.
